WATER_SYSTEM_ID,WATER_SYSTEM_NAME,FACILITY_NAME,FACILITY_NUMBER,FACILITY_TYPE,SAMPLING_POINT_NAME,SAMPLING_POINT_ID,ANALYTE_CLASS,ANALYTE_NAME,COLLECTED_ON,CONCENTRATION,UNIT_OF_MEASURE,MEASURED_VALUE,MCL,MCL_UOM,RESIDUAL_CHLORINE_AMOUNT,RESIDUAL_CHLORINE_METHOD,DISCLAIMER
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,KAHOMA ST. HYD 173,911,Disinfectant By Product,DICHLOROACETIC ACID,2023-07-03,3.000000000,UG/L,3.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,KAHOMA ST. HYD 173,911,Disinfectant By Product,TRICHLOROACETIC ACID,2023-07-03,3.100000000,UG/L,3.100000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,KAHOMA ST. HYD 173,911,Disinfectant By Product,DIBROMOACETIC ACID,2023-07-03,2.300000000,UG/L,2.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2018-01-11,8.700000000,UG/L,8.700000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2018-01-11,3.600000000,UG/L,3.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2018-01-11,28.000000000,UG/L,28.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2018-01-11,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2018-01-11,6.900000000,UG/L,6.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2018-01-11,12.000000000,UG/L,12.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2018-01-11,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2018-01-11,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOCHLOROACETIC ACID,2018-01-11,2.100000000,UG/L,2.100000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2018-01-11,16.000000000,UG/L,16.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2018-01-11,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2018-01-11,19.000000000,UG/L,19.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2018-04-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2018-04-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2018-04-05,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2018-04-05,6.700000000,UG/L,6.700000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2018-04-05,19.000000000,UG/L,19.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2018-04-05,12.000000000,UG/L,12.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2018-04-05,7.700000000,UG/L,7.700000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2018-04-05,14.000000000,UG/L,14.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2018-04-05,3.100000000,UG/L,3.100000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2018-04-05,25.000000000,UG/L,25.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2018-04-05,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2018-07-23,33.000000000,UG/L,33.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2018-07-23,2.500000000,UG/L,2.500000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2018-07-23,8.900000000,UG/L,8.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2018-07-23,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2018-07-23,22.000000000,UG/L,22.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2018-07-23,29.000000000,UG/L,29.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOCHLOROACETIC ACID,2018-07-23,2.800000000,UG/L,2.800000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2018-07-23,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2018-07-23,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2018-07-23,21.000000000,UG/L,21.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2018-07-23,8.400000000,UG/L,8.400000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2018-07-23,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2018-10-04,17.000000000,UG/L,17.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2018-10-04,1.600000000,UG/L,1.600000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2018-10-04,5.400000000,UG/L,5.400000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2018-10-04,4.500000000,UG/L,4.500000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOCHLOROACETIC ACID,2018-10-04,2.100000000,UG/L,2.100000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2018-10-04,8.700000000,UG/L,8.700000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2018-10-04,5.600000000,UG/L,5.600000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2018-10-04,3.300000000,UG/L,3.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2018-10-04,3.600000000,UG/L,3.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2018-10-04,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2018-10-04,1.800000000,UG/L,1.800000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2018-10-04,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2019-01-04,37.000000000,UG/L,37.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2019-01-04,5.300000000,UG/L,5.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2019-01-04,2.300000000,UG/L,2.300000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2019-01-04,9.700000000,UG/L,9.700000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2019-01-04,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2019-01-04,9.000000000,UG/L,9.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2019-01-04,24.000000000,UG/L,24.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2019-01-04,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2019-01-04,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOCHLOROACETIC ACID,2019-01-04,1.900000000,UG/L,1.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2019-01-04,33.000000000,UG/L,33.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2019-01-04,20.000000000,UG/L,20.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2019-04-02,5.300000000,UG/L,5.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2019-04-02,5.600000000,UG/L,5.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2019-04-02,17.000000000,UG/L,17.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2019-04-02,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2019-04-02,2.900000000,UG/L,2.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2019-04-02,1.800000000,UG/L,1.800000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2019-04-02,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2019-04-02,1.900000000,UG/L,1.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOCHLOROACETIC ACID,2019-04-02,1.300000000,UG/L,1.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2019-04-02,4.100000000,UG/L,4.100000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2019-04-02,1.800000000,UG/L,1.800000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2019-04-02,6.600000000,UG/L,6.600000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2019-07-26,8.800000000,UG/L,8.800000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2019-07-26,7.300000000,UG/L,7.300000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2019-07-26,4.800000000,UG/L,4.800000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2019-07-26,6.900000000,UG/L,6.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2019-07-26,26.000000000,UG/L,26.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2019-07-26,2.600000000,UG/L,2.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2019-07-26,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2019-07-26,2.400000000,UG/L,2.400000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOCHLOROACETIC ACID,2019-07-26,2.000000000,UG/L,2.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2019-07-26,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2019-07-26,2.300000000,UG/L,2.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2019-07-26,5.000000000,UG/L,5.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2019-10-03,31.000000000,UG/L,31.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2019-10-03,7.000000000,UG/L,7.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2019-10-03,9.800000000,UG/L,9.800000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2019-10-03,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2019-10-03,3.000000000,UG/L,3.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOCHLOROACETIC ACID,2019-10-03,2.700000000,UG/L,2.700000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2019-10-03,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2019-10-03,7.400000000,UG/L,7.400000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2019-10-03,20.000000000,UG/L,20.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2019-10-03,12.000000000,UG/L,12.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2019-10-03,6.100000000,UG/L,6.100000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2019-10-03,5.900000000,UG/L,5.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2020-01-02,14.000000000,UG/L,14.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2020-01-02,4.100000000,UG/L,4.100000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2020-01-02,2.800000000,UG/L,2.800000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2020-01-02,5.400000000,UG/L,5.400000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2020-01-02,2.200000000,UG/L,2.200000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2020-01-02,2.900000000,UG/L,2.900000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOCHLOROACETIC ACID,2020-01-02,1.200000000,UG/L,1.200000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2020-01-02,1.700000000,UG/L,1.700000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2020-01-02,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2020-01-02,1.200000000,UG/L,1.200000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2020-01-02,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2020-01-02,< 2.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2020-04-02,2.900000000,UG/L,2.900000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2020-04-02,8.200000000,UG/L,8.200000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2020-04-02,13.000000000,UG/L,13.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2020-04-02,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2020-04-02,1.000000000,UG/L,1.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOCHLOROACETIC ACID,2020-04-02,2.700000000,UG/L,2.700000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2020-04-02,25.000000000,UG/L,25.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2020-04-02,24.000000000,UG/L,24.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2020-04-02,3.100000000,UG/L,3.100000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2020-04-02,12.000000000,UG/L,12.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2020-04-02,7.300000000,UG/L,7.300000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2020-04-02,46.000000000,UG/L,46.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOCHLOROACETIC ACID,2020-07-01,2.600000000,UG/L,2.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DICHLOROACETIC ACID,2020-07-01,9.600000000,UG/L,9.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TTHM,2020-07-01,37.000000000,UG/L,37.000000000,80.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2020-07-01,27.000000000,UG/L,27.000000000,60.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,CHLOROFORM,2020-07-01,24.000000000,UG/L,24.000000000,1.000000000,UG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMOFORM,2020-07-01,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,BROMODICHLOROMETHANE,2020-07-01,9.600000000,UG/L,9.600000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOCHLOROMETHANE,2020-07-01,3.400000000,UG/L,3.400000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,TRICHLOROACETIC ACID,2020-07-01,15.000000000,UG/L,15.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,MONOBROMOACETIC ACID,2020-07-01,< 1.000000000,UG/L,0.000000000,,,,,
HI0000214,LAHAINA,LAHAINA DIST,DS214,DS,FRONT ST. HYD. 309,913,Disinfectant By Product,DIBROMOACETIC ACID,2020-07-01,< 1.000000000,UG/L,0.000000000,,,,,
