WATER_SYSTEM_ID,WATER_SYSTEM_NAME,FACILITY_NAME,FACILITY_NUMBER,FACILITY_TYPE,SAMPLING_POINT_NAME,SAMPLING_POINT_ID,ANALYTE_CLASS,ANALYTE_NAME,COLLECTED_ON,CONCENTRATION,UNIT_OF_MEASURE,MEASURED_VALUE,MCL,MCL_UOM,RESIDUAL_CHLORINE_AMOUNT,RESIDUAL_CHLORINE_METHOD,DISCLAIMER
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOCHLOROACETIC ACID,2022-04-08,2.100000000,UG/L,2.100000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DICHLOROACETIC ACID,2022-04-08,9.200000000,UG/L,9.200000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2022-04-08,2.600000000,UG/L,2.600000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMODICHLOROMETHANE,2022-04-08,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2022-04-08,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TRICHLOROACETIC ACID,2022-04-08,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOBROMOACETIC ACID,2022-04-08,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOACETIC ACID,2022-04-08,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOFORM,2022-04-08,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOCHLOROACETIC ACID,2022-04-08,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2022-04-08,11.000000000,UG/L,11.000000000,60.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,CHLOROFORM,2022-04-08,2.600000000,UG/L,2.600000000,1.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOCHLOROACETIC ACID,2022-10-07,1.300000000,UG/L,1.300000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOACETIC ACID,2022-10-07,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOBROMOACETIC ACID,2022-10-07,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2022-10-07,2.600000000,UG/L,2.600000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2022-10-07,44.000000000,UG/L,44.000000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2022-07-08,2.800000000,UG/L,2.800000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMODICHLOROMETHANE,2022-07-08,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOFORM,2022-07-08,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,CHLOROFORM,2022-07-08,2.800000000,UG/L,2.800000000,1.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2022-07-08,11.000000000,UG/L,11.000000000,60.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2022-07-08,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOCHLOROACETIC ACID,2022-07-08,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOBROMOACETIC ACID,2022-07-08,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TRICHLOROACETIC ACID,2022-07-08,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DICHLOROACETIC ACID,2022-07-08,9.000000000,UG/L,9.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOACETIC ACID,2022-07-08,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOCHLOROACETIC ACID,2022-07-08,2.000000000,UG/L,2.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2023-07-03,30.000000000,UG/L,30.000000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,CHLOROFORM,2023-07-03,25.000000000,UG/L,25.000000000,1.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2023-04-14,1.600000000,UG/L,1.600000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2023-04-14,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMODICHLOROMETHANE,2023-04-14,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOFORM,2023-04-14,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,CHLOROFORM,2023-04-14,1.600000000,UG/L,1.600000000,1.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2023-01-05,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2023-01-05,2.400000000,UG/L,2.400000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMODICHLOROMETHANE,2023-01-05,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOFORM,2023-01-05,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,CHLOROFORM,2023-01-05,2.400000000,UG/L,2.400000000,1.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2023-01-05,8.400000000,UG/L,8.400000000,60.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOCHLOROACETIC ACID,2023-01-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOACETIC ACID,2023-01-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOBROMOACETIC ACID,2023-01-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TRICHLOROACETIC ACID,2023-01-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DICHLOROACETIC ACID,2023-01-05,8.400000000,UG/L,8.400000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOCHLOROACETIC ACID,2023-01-05,< 2.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMODICHLOROMETHANE,2023-07-03,3.800000000,UG/L,3.800000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2023-07-03,0.950000000,UG/L,0.950000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOFORM,2023-07-03,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2023-07-03,32.000000000,UG/L,32.000000000,60.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOCHLOROACETIC ACID,2023-07-03,< 2.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOBROMOACETIC ACID,2023-07-03,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DICHLOROACETIC ACID,2023-07-03,19.000000000,UG/L,19.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TRICHLOROACETIC ACID,2023-07-03,12.000000000,UG/L,12.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOACETIC ACID,2023-07-03,1.200000000,UG/L,1.200000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2023-10-05,41.000000000,UG/L,41.000000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOFORM,2023-10-05,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,CHLOROFORM,2023-10-05,36.000000000,UG/L,36.000000000,1.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMODICHLOROMETHANE,2023-10-05,3.900000000,UG/L,3.900000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2023-10-05,0.780000000,UG/L,0.780000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2023-10-05,47.000000000,UG/L,47.000000000,60.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOCHLOROACETIC ACID,2023-10-05,3.700000000,UG/L,3.700000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOBROMOACETIC ACID,2023-10-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DICHLOROACETIC ACID,2023-10-05,23.000000000,UG/L,23.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TRICHLOROACETIC ACID,2023-10-05,20.000000000,UG/L,20.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOACETIC ACID,2023-10-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2024-07-05,49.000000000,UG/L,49.000000000,60.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOCHLOROACETIC ACID,2024-07-05,2.100000000,UG/L,2.100000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOFORM,2024-07-05,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,CHLOROFORM,2024-07-05,47.000000000,UG/L,47.000000000,1.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2024-07-05,1.800000000,UG/L,1.800000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMODICHLOROMETHANE,2024-07-05,6.300000000,UG/L,6.300000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2024-07-05,55.000000000,UG/L,55.000000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOACETIC ACID,2024-07-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TRICHLOROACETIC ACID,2024-07-05,17.000000000,UG/L,17.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DICHLOROACETIC ACID,2024-07-05,27.000000000,UG/L,27.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOCHLOROACETIC ACID,2024-07-05,4.800000000,UG/L,4.800000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOBROMOACETIC ACID,2024-07-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOCHLOROACETIC ACID,2024-01-05,< 2.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOBROMOACETIC ACID,2024-01-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DICHLOROACETIC ACID,2024-01-05,7.500000000,UG/L,7.500000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TRICHLOROACETIC ACID,2024-01-05,1.900000000,UG/L,1.900000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOACETIC ACID,2024-01-05,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2024-01-05,1.800000000,UG/L,1.800000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOFORM,2024-01-05,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,CHLOROFORM,2024-01-05,1.800000000,UG/L,1.800000000,1.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMODICHLOROMETHANE,2024-01-05,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2024-01-05,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2024-01-05,9.400000000,UG/L,9.400000000,60.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2025-01-02,2.200000000,UG/L,2.200000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2025-01-02,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMODICHLOROMETHANE,2025-01-02,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOFORM,2025-01-02,< 0.500000000,UG/L,0.000000000,1.000000000,MG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,CHLOROFORM,2025-01-02,2.200000000,UG/L,2.200000000,1.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2025-01-02,7.900000000,UG/L,7.900000000,60.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOCHLOROACETIC ACID,2025-01-02,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TTHM,2025-04-03,33.000000000,UG/L,33.000000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOCHLOROMETHANE,2025-04-03,3.100000000,UG/L,3.100000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMODICHLOROMETHANE,2025-04-03,6.100000000,UG/L,6.100000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOFORM,2025-04-03,0.540000000,UG/L,0.540000000,1.000000000,MG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,CHLOROFORM,2025-04-03,23.000000000,UG/L,23.000000000,1.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TOTAL HALOACETIC ACIDS -HAA5-,2025-04-03,22.000000000,UG/L,22.000000000,60.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,BROMOCHLOROACETIC ACID,2025-04-03,2.100000000,UG/L,2.100000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOCHLOROACETIC ACID,2025-04-03,2.500000000,UG/L,2.500000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DIBROMOACETIC ACID,2025-04-03,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,MONOBROMOACETIC ACID,2025-04-03,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,TRICHLOROACETIC ACID,2025-04-03,7.800000000,UG/L,7.800000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,NAALAE ROAD STAND PIPE 284,901,Disinfectant By Product,DICHLOROACETIC ACID,2025-04-03,12.000000000,UG/L,12.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,KANAIO (EOL) TANK OU,904,Disinfectant By Product,BROMODICHLOROMETHANE,2018-01-11,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,KANAIO (EOL) TANK OU,904,Disinfectant By Product,DIBROMOCHLOROMETHANE,2018-01-11,< 0.500000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,KANAIO (EOL) TANK OU,904,Disinfectant By Product,TTHM,2018-01-11,6.100000000,UG/L,6.100000000,80.000000000,UG/L     ,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,KANAIO (EOL) TANK OU,904,Disinfectant By Product,MONOCHLOROACETIC ACID,2018-01-11,2.800000000,UG/L,2.800000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,KANAIO (EOL) TANK OU,904,Disinfectant By Product,DICHLOROACETIC ACID,2018-01-11,18.000000000,UG/L,18.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,KANAIO (EOL) TANK OU,904,Disinfectant By Product,TRICHLOROACETIC ACID,2018-01-11,2.100000000,UG/L,2.100000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,KANAIO (EOL) TANK OU,904,Disinfectant By Product,MONOBROMOACETIC ACID,2018-01-11,< 1.000000000,UG/L,0.000000000,,,,,
HI0000215,UPPER KULA,UPPER KULA DIST SYSTEM,DS215,DS,KANAIO (EOL) TANK OU,904,Disinfectant By Product,DIBROMOACETIC ACID,2018-01-11,< 1.000000000,UG/L,0.000000000,,,,,
